weapon,Beowulf,Susan The Spiteful,,0,"3 damage 1 range. Beowulf’s first sword, gained after he was rejected on the elementary school playground. Due to when he got this sword, it is a bit on the shorter side, not unlike Susan’s patience regarding Beowulf. As it was forged from a playground incident, Beowulf can use this in the middle of a move action. It gains advantage when he uses it to hit a dodgeball."
weapon,Beowulf,Blair The Bitch Witch,,0,"5 damage 1 range. Created after Beowulf attempted to attain the elusive “big tiddy goth gf”, this sword contains a dark power. This is partially due to the fact that Beowulf made its hilt black to remind him of who inspired it, and partially due to Blair cursing it once she saw Beowulf the second time. It inflicts a curse status on rolls 15 or higher, causing a unit to take 1d4 damage at the start of their turns for 1d3+1 turns. However, every third time Beowulf uses this sword, he is automatically inflicted with the curse, regardless of whether his attack was successful."
weapon,Beowulf,Penelope The Projectile Haver,,0,"2 damage 5 range.When Beowulf first tried hitting on this girl, she threw everything in the nearby vicinity at him, which was quite rude. This memory stuck with him, and thus this sword is used as a projectile. Pushes hit targets back 2 or more spaces once they are hit."
weapon,Beowulf,Buster The Bro,,0,"7 damage 2 range. After being rejected so many times, Beowulf figured that dudes may be more of his forte. They weren’t. This is a huge ass buster sword with cleaving properties. However, whenever Beowulf uses this sword, his next movement action is halved. (Prof 12) Better Blacksmith - +1 damage and range to Buster the Bro (7 to 8 and 2 to 3)."
weapon,Beowulf,Gnatasha The Gnarly,,0,"5 damage 1 range. There was this one surfer chick that both rejected Beowulf and showed him up in a contest of who can literally jump the shark. This experience led to Beowulf taking one of the shark’s teeth that found its way into his shoulder to make a new sword. Due to its shape, it not only has piercing properties, but also has a tendency to get stuck into people. Essentially, this allows Beowulf to grapple, forcing targets to make a check to escape on their turn (I mean, unless they want to stay firmly shish-kebabed). Each round a target is continuously grappled, they take 2 damage."
weapon,Beowulf,Jade The Joker,,0,"1 damage 1 range. Beowulf was feeling very lonely and/or desperate, and tried hitting on a birthday clown. All this led to was sadness and a balloon poodle. Beowulf then reassembled the poodle into a sword and began using it as one of his many. Despite it being a balloon, he has practiced with it enough to allow him to deal 1 damage with it as a melee weapon. Plus, hitting with it either inflicts wild magic or allows Beowulf to follow up with a small, clown related bonus action. (Prof 12) Better Blacksmith - +1 damage and range to Jade the Joker (1 to 2 and 1 to 2)."
weapon,Beowulf,Echo The Elusive,,0,"This gal may have assumed Beowulf’s likeness, but definitely not to the point where she liked him. Green never was Beowulf’s favorite color anyways. Beowulf is able to model this sword off of one of his fellow party members, with its stats, effects, and appearance dependent on his choice. It’s always green though."
weapon,Beowulf,Wren The Wretched,,0,"5 damage 3 range. This lady’s pretty old, but thankfully, Echo made sure to check in to see my chances. I’ve been hearing some pretty weird things about this lady though. Apparently, I may be walking on thin fucking ice. This sword is covered in golden leaves along with a similar golden trim, and a deep black hilt. Upon hitting an initial target, Beowulf can have some of the leaves fire off it, hitting an adjacent unit for 4 damage. This can be done one more time, requiring another roll, and dealing 3 damage to this final unit in the chain."
weapon,Beowulf,Jack-O'-Lantern The Jovial,,0,"4 damage 2 range. Looks like the only thing that’s a ghost this Halloween is Beowulf’s happiness. This sword has a jack-o’-lantern on the bottom of its hilt, with the rest of the hilt being made of a similarly orange material with vines wrapped all around it. The end of the blade has the signature curvature of a scythe. The Jack-o’-Lantern at the hilt has two faces, one representing fire and one representing ice. Every time Beowulf uses the sword, the current face’s corresponding element becomes strengthened. Eventually, Beowulf may even be able to cast magic spells from the sword based in said element. However, if Beowulf ever fails an action using this sword, the face automatically switches, reverting Beowulf’s elemental control back to base."
weapon,Beowulf,Felfra The Fallen,,0,"4 damage 1 range, or 1 damage 4 range. Damn bro, your girlfriend is the moon? I thought the moon WAS an old lady and is NOW a Katamari, but like…that’s rough. Combining two edgy themings into one, this sword is a cutlass-style gunblade with the “blade” fashioned into a glimmering angel wing, and the “gun” being present near the blackened hilt which transitions into a red, demon wing barrel. The blade has a maximum of 6 bullets loaded into it, and whenever Beowulf successfully attacks with the melee version of this weapon, he can pay 1 Stamina to immediately fire a shot. The shots deal fire damage, and if hitting an adjacent unit, they explode for 3 damage instead of their standard 1, also dealing up to 3 knockback. Additionally, if the most recent sword Beowulf used was Felfra the Fallen, he can use a once per round anytime to fire a shot! This also costs 1 Stamina, and does not explode when hitting adjacent units. If Beowulf wants to reload with this weapon, he needs to use a Main Action."
passive,Beowulf,Super Cool Ultra Secret Technique #7: Beowulf the Wondrous and His Ultimate Blade Barrage,,1,"Upon using all of his swords at least once, Beowulf gains access to his trump card. This Passive becomes a 7 cost ability that covers a 7x7 area with Beowulf at its center. The allotted area shines a bright gold as Beowulf’s swords fly out of their sheaths and are suspended in midair. From there, Beowulf disappears for a moment before apparating by each of his swords and performing a series of sweeping slashes across the area. Finally, he zooms high into the sky as he becomes his own final sword: Beowulf the Bastard, reflecting his never ending quest for validation as he divekicks back down. This deals around 10-17 damage to all enemies within the area and inflicts all sword effects without the downsides for Beowulf himself. Upon using this, Beowulf’s sword uses are considered to be back at zero, requiring him to use all of them once again if he wants to use this ability. Sword usage is not carried between combats."
ability,Beowulf,The Helicopter Chopper,2,1,"Beowulf spins one of his swords all quick-like. He can use this to create a sword buzzsaw that deals sword damage +4 and can be maintained over the course of a round, a quick spin slash that hits all adjacent units (or more depending on the sword) for sword damage +2, or as makeshift helicopter blades that Beowulf can use to fly."
ability,Beowulf,A Dashing Maneuver for a Dashing Fellow,2!,1,"Unsheathing one of his swords in an instant, Beowulf dashes up to 4 spaces in any direction of his choosing. This shields him from incoming attacks, and he can choose to either lead with his swords to deal their normal damage to a hit target, or to instead quickly grab a target before pulling them into a brutal backstab. The latter deals an extra 5 damage and halves a unit’s next Movement Action, but is generally harder to land in regards to the counterattack. Once per round. (Prof 8) Backstab Brutality - When Beowulf uses the backstab version of ‘Dashing Maneuver For A Dashing Fellow’, it will now always deal 5 (increased from 2-3) additional damage and halve the chosen target’s movement (as opposed to having a chance to simply reduce)."
ability,Beowulf,Storm of Swords,4⛯,1,"Beowulf quickly flicks his fingers across three of his swords before a black blur overtakes a 2x4 area in front of him. Colored slashes representing each of the swords he picked cut wildly through the cloud, revealing the latest victims of this sick move. This deals the damage of the 3 swords combined, and potentially even more to everyone within the area while also inflicting each of the swords’ effects. Once per Combat."
ability,Beowulf,The…Ssssssss...Forgemaster,1,0,"That sound was Beowulf inhaling sharply through his teeth, not the sound of the bellows on his portable blacksmith’s forge blowing, but that does also happen. Beowulf chooses one of his swords and also takes one of the weapons of an adjacent ally, placing them intimately close to each other on his anvil. Scootch just a little closer, you two. Yeeeaah. That’s the stuff. He then gets to work with his hammer, enhancing his chosen sword with one property of the weapon, and vice versa. It could be a specific effect, or just a little bit of extra damage. This counts as using the chosen sword for Technique #7. If any enemies are adjacent to Beowulf when he uses this, they take minor fire damage as the sparks fly. Note that he can grab a weapon from an ally during his movement and then continue moving before fully using this ability. The ally gets the weapon back immediately no matter what. These additional effects last for the rest of the session by default, but if he uses the same enhancement repeatedly in the same session, they can become much more permanent at the GM’s discretion. Once per Two Rounds, he can use this as a Bonus Action."
weapon,Cosmo,Ignition Riot,,0,"One of Cosmo’s limbs begins burning bright, smoke expelling off of it. Then, in an instant, he bursts forward with an attack of explosive proportions. Cosmo can choose to have this attack carry him, and anyone it may hit, up to 4 spaces in any direction. 7 damage 1 range."
weapon,Cosmo,Popgun Dynamite,,0,"Cosmo pulls out his trusty popgun, and upon firing it, 4 Epithet based bottle rockets come soaring out. These rockets can be individually directed at anyone on the field, with each rocket dealing 1 damage. Infinite range. (Prof 84) Free-Flying Rockets - Popgun Dynamite is now always a Bonus Action to use. Along with this, Cosmo can choose to have any of the bottle rockets created from it stay suspended in empty spaces of his choice. When an enemy collides with one of these bottle rockets, they take 2 damage and are inflicted with minor knockback. This enables follow-up attacks combo’d after one of these hits to roll with advantage. If Cosmo chooses to set up any of the initially created bottle rockets this way, he gains one extra bottle rocket to place as he pleases."
weapon,Cosmo,Symbol of Spirit,,1,"6 damage 3 range. Cosmo’s Golden Artifact, a weapon granted to him via his connection to Clay Granton. Symbol of Spirit is a massive golden flagpole, with its respective flag featuring a stylized rendition of Planet Earth with a rocket orbiting it. This weapon’s attacks remove DR from those it hits. As a movement or main action, Cosmo can set the flag down into a chosen object or surface, and doing so causes it to produce a 10 ft aura from itself. While in this state, all allies within the aura and Cosmo (regardless of whether or not he is in the aura) are able to incorporate properties and/or powers of whatever the flagpole is currently in into their actions. Along with this, he can use Symbol of Spirit to simply produce normal flagpoles anywhere adjacent to him."
talent,Cosmo,Zero Gravity,,0,"Cosmo is immune to gravitational based effects, and is able to jump way higher than most people. He similarly has no issue maneuvering himself in the air."
talent,Cosmo,Space Race,,0,"Due to his Epithet’s influence over his genetic make-up, Cosmo’s movement is increased by 2 and he is able to fly."
talent,Cosmo,To Infinity And Beyond,,0,"Whenever Cosmo or one of his allies critically succeed on a Natural 20, their next roll has advantage."
talent,Cosmo,The Dog Talisman,,1,"A small stone talisman that can fit in your hand. Once per Session, for the length of 2 rounds, the user can activate this by spending 5 max stamina at anytime speed. When activated the user can no longer be knocked through stamina costs, damage, or other methods. They cannot die and their souls cannot be touched, damaged or hurt through any method. In addition they fast heal for 3 at the start of their turns."
passive,Cosmo,Mustistage Jettison,,1,"As Cosmo uses up his stamina in a battle, he reduces his overall mass to power himself up. Upon reaching half of his max stamina, an epithet engine is expelled out of his body. This increases his damage by 2 and his movement by 3, and allows him to utilize the engine in his abilities by paying 1 stamina. Upon reaching ⅙ of his health, his damage is increased by 4 and his movement by 6, and he gains a second engine to utilize. Each engine can be used once per round. Healing Cosmo does not revert forms gained from this Passive."
passive,Cosmo,Stardust Crusaders,,2,"A voyage to the stars isn’t complete without a crew. At the start of combat, Cosmo summons two Stardust Crusaders: Epithet energy funneled into the form of astronaut suits. They each have 11 stamina, a 5 damage Moonsault melee attack, a 3 damage 4 range Moonblast, and can use one of Cosmo’s abilities, which Cosmo can choose for each upon their summoning. Both cannot have the same ability, and the cost of all abilities are increased by 1. Similarly, they and Cosmo all share Blast Off Supernova’s Once per Combat usage. If the Stardust Crusaders are adjacent to Cosmo as he moves, they can hitch a ride and move along with him. Finally, while adjacent to Cosmo, they can use a full turn to try and heal Cosmo for 3-5 stamina."
ability,Cosmo,Reach For The Stars,X,0,"Cosmo points up towards the sky, calling upon the power of the stars. He can choose a constellation and produce an effect based on it, with stamina cost dependent on the severity. Engine Variant - This augments Cosmo’s basic weapons upon use of the ability, adding a secondary effect based on the constellation to the next successful use of one of them."
ability,Cosmo,Blast Off Supernova,3⛯,1,"With a snap, Cosmo produces a 3x3 rocket in an area of his choice. It immediately prepares for lift off, rumbling in its place. Anyone the rocket spawns on takes 3 damage immediately, and is shunted to the edge of its area. Upon summoning, and at the start of each unit’s turn, all enemies standing adjacent to the rocket take 1 damage. The rocket then gives Cosmo a bonus to his rolls, starting at +3 and being reduced by one until three rounds have passed. At this point, the rocket lifts off, dealing 5 damage to anyone adjacent to it and zooming into the sky. From this point, a 5x5 area of Cosmo’s choice is shrouded in shadow as the rocket crashes down and deals 30 damage to anyone standing inside. It is fairly difficult to avoid/block this crash landing once it has been initiated. Only one rocket can be on the field at a time. Once per Combat, unless the rocket is destroyed before it lifts off. Engine Variant - The engine causes the rocket to become multi staged. Upon it crashing onto the arena, the arena suffers 3 rounds of flaming debris rain that enemies must roll a check to avoid. This completely uses up the engine."
ability,Cosmo,Ionic Wasteland,3,0,"Cosmo funnels his hands together before sending out a massive, pressurized blast. This takes up a 5x3 space line, deals 5-7 damage to everyone it hits, propels Cosmo up to 3 spaces backward, and transforms the afflicted area into an Irradiated Zone. This zone deals 2 damage (to enemies) upon entry, and at the start of an enemy’s turn inside of it, with the latter instance having a chance of afflicting them with an irradiated status, increasing the stamina cost of all of their abilities by 1 for a round. Engine Variant - Using an engine bolsters Cosmo’s power, allowing him to take up to 6 spaces of movement after using this ability. Along with this, Irradiated Zones now always inflict the Irradiated status at the start of an enemy’s turns inside of them, and have a chance of inflicting a stack upon an enemy’s entry into them."
ability,Cosmo,Full Throttle Blitz,1!,1,"Cosmo’s feet expel a large amount of smoke as a cone of fire envelops his body. He can dash up to 3 spaces up to 3 times, and deals 1 fire damage each time he dashes into/through someone. Rolling a 15 or higher inflicts a hit target with a burn status. Once per round. Engine Variant - If Cosmo utilizes his engine, his dashes instead become a single, powerful strike. Doing so allows him to dash up to 6 spaces forward, causes 5-6 damage on contact, and also causes all hit units to be knocked prone. Along with the typical effects of being prone, this also allows Cosmo or an adjacent ally to perform a follow-up attack on the affected unit at reduced effectiveness."
ability,Cosmo,Sputnik Satellaview,3,0,"Out from Cosmo’s body come 1-3 satellites placed in spaces of his choice within 5 spaces of him. These satellites have 6 stamina and a 2 damage 2 range projectile laser that automatically fires upon any enemies that come in range of them. If Cosmo or an ally targets one of the satellites with one of their attacks, all damage that they would have taken is instead transferred into their next laser blast. After using this ability, it cannot be used again until all satellites created from the previous use are destroyed. Engine Variant - Cosmo gives one of the satellites an engine, giving it 4 movement that can be used either on Cosmo’s turn and/or as a 1 stamina, once per round anytime action."
ability,Cosmo,"To The Moon, Your Highness",2,0,"Using this ability is a Swift Action. A glint shines off of Cosmo’s eyes as his right arm begins glowing an incredibly bright orange-white. He then dashes up to 3 spaces in any direction before delivering a massive inferno of an uppercut to an adjacent unit. This deals 3 damage, knocks them skyward, and, if Cosmo wants, he can choose to travel with the unit up into the air. Engine Variant - Upon using an engine, this ability’s uppercut now produces star-like sparks in a 3x3 area centered on Cosmo. As a 1 cost anytime action, Cosmo can have these sparks explode, dealing 3-4 damage and inflicting high knockback."
ability,Cosmo,Hubble Bubble,0!,0,"Cosmo snaps, as a flare of energy produced by his Epithet flies into/as close to space as possible. Upon reaching its destination, the flare expands into a massive, satellite-telescope structure that locks its sights down onto the combat arena. Cosmo can designate a 3x3 area of his choice, and after doing so, the telescope absorbs the energy of all units/ongoing effects in said area. Whenever an action or effect occurs within the area, said action/effect is stored within the telescope’s databanks. Then, as a Bonus Action on his turn, Cosmo can choose to have the telescope transfer its data to him as it goes offline. At this point, Cosmo can create a new ability combining aspects of all of the things that were observed, and he keeps this ability for the rest of combat. The stamina costs for these abilities are typically fairly high, and often dependent on the actions/effects being incorporated. After all of this occurs, Hubble Bubble has a 1-2 round cooldown before being able to be used again. Engine Variant - The area created by Hubble Bubble is now a 4x4, and always has only a 1 round cooldown. Along with this, upon activation, Cosmo can choose one action that has occurred within the last round to immediately add to the telescope’s databanks."
weapon,Ifuku,Glorious Nippon Steel,,0,"7 damage 1 range. Nothing like the classics. Due to the fact that Ifuku only has one arm to guide her blade, and thus her attacking trajectories are more limited, dodge anytimes have a +3 against this attack. However, that’s only for the first time they dodge, as Ifuku gauges their reaction speed."
talent,Ifuku,Another Brush With Death,,0,"Seeing as how being terribly wounded is how Ifuku unlocked incredible power, it happening again is really cooking with gas. Whenever she would end combat with one fourth or lower her Max Stamina, you gain 3 Proficiency and gain another round of your left eye being open (as per Third Eye Open) per combat."
talent,Ifuku,Wandering Samurai,,0,Ifuku gains +1 Movement Speed.
talent,Ifuku,Counter Focused Strategy,,0,"If Ifuku makes a counterattack (either by holding her Main Action to attack when you would be damaged or via some other means), she is treated as rolling a minimum 7 on her attack roll and deals +2 damage. Critical Hits dealt via counter-attacks grant +1 more Proficiency than normal. Any defenses she would’ve used must still be rolled as normal since that’s not the focus of the Miru Style. If she takes no damage from an attack she is countering due to outside “help”, this talent is irrelevant."
passive,Ifuku,Third Eye Blind,,0,"During her close encounter with death, in which she lost her arm, Ifuku’s spirit awakened to its true potential. Her body, however, hasn’t caught up. So instead of enhancing her physicality directly, Ifuku’s spiritual energies influence the next best thing: her clothes. Ifuku’s clothes are connected to her Mindscape, allowing her to store physical things within it as “concepts” which she can then withdraw as a Free Action on her turn. As long as she could fit it into her clothes, there is no limit to what she can fit within it. Now, given, you might need to strip for a bit to fit larger things with a larger surface area, but still. If, for whatever reason, Ifuku isn’t wearing her normal clothes, she must take a Main Action to connect what she is currently wearing to her Mindscape. However, she will not be able to access the things she had stored in your kimono unless expressly stated from an ability."
ability,Ifuku,Needs More Gunpowder,X,0,"Ifuku may withdraw any kind of weapon from within the folds of her clothing as a Free Action with the cost being depending on the range and damage she’s going for. She can only have one of these weapons out at a time, because you know, she can only hold one thing at a time and this shit’s too expensive to just hand out."
ability,Ifuku,Third Eye Open,1,1,"By taking off her eyepatch, Ifuku can reveal her psychokinetic awakening with a brilliant, burning red energy flowing from her scarred retina. Ifuku chooses one living target that she can see. While this eye is open, she deals an additional 2 damage to them and has a +3 on rolls against them. Obstructions/illusions do not inhibit this effect. Maintaining this effect has Upkeep 1, and it has a maximum of 5 Rounds that it can be active per combat. These rounds do not need to be consecutive or against the same target. Bonus Action. (Prof 27) The Eye of Death - By expending an additional round of her “per combat” limit of Third Eye Open (either when activating it or paying upkeep), Ifuku can increase its buff by +2 more damage or increase her critical threat range by one. She can stack this effect twice per instance of a round."
ability,Ifuku,Psycho-Barrier,1!,1,"Since most of Ifuku’s power resides in her clothes, projecting a layer of energy similar to clothing is fairly easy and useful for reducing damage. Generally reduces by 6 on a high success, and is doubly effective at blocking bludgeoning/psychic damage. Once per Round."
ability,Ifuku,Conceptual Overlay,2,0,"Whenever Ifuku would withdraw something from her Mindscape, she may give the item being taken out additional properties based on anything else she currently have stored within her clothes. However, this only applies while Ifuku is holding onto it, and she cannot use the other item until the first is put back inside. If the item is broken the conceptual second is lost forever. This ability is unrolled, unless it would be applied to another ability, in which case it uses the same roll. It must be declared that she’s using this before rolling in such a case. A Proficiency granting 20 grants +1 Proficiency, as opposed to counting as ‘a prof granting crit twice’. Free Action."
weapon,Magano,NXTGeneration,,0,"4 damage 1 range. Magano’s sword, modeled after the katana “Big Bang”, is a long and thin single edged katana. The hilt is black with hints of green, and the blade is all green with hints of black. As her sword is actually a part of her body she doesn’t necessarily need to use her hands to swing it, it can be from any part of her body. Magano can spend 1 stamina while swinging it to reduce the damage to 2 while allowing it to be swung in a three space wide cleave arc."
weapon,Magano,Green Flame Assault,,1,Magano punches someone with such force that flames wrap around them. These flames purify and actually heal the target for 4 stamina at 1 range. (Prof 20) Phoenixian Flame - Green Flame Assault now ‘inflicts’ 1d3 Fast Healing for 3 rounds on rolls of 14+. This is not generally considered a negative status effect and therefore does not grant units a resist roll.
talent,Magano,More Monstrous Than A Dream Should Be,,1,"Magano is able to stretch and reform her body in various ways, much like a certain shounen protag who has the properties of both rubber and pirate. She can extend her limbs up to 3 extra spaces, or 6 extra spaces if she spends 1 stamina for each extra space extended. Stretching her limbs allows her to be adjacent to a target from a distance. She also gains the ability to temporarily expand herself to a 3x3 size for an instant, reflecting any blunt attack or blunt projectile back at the attacker as a once per round 1 cost anytime."
talent,Magano,131.1 The Fear,,0,Magano’s always listening to her favorite radio station and this zen allows her to ride on walls and over gaps with her “rollerblades''. They look so stylish and cool and they also grant her an extra 2 Movement.
passive,Magano,Anomalous Healer,,0,"Magano is an odd case. Despite all of her combat capabilities, she’s actually an exceptional healer. For reasons unbeknownst to anyone but herself, whenever Magano deals damage, all of it is converted to healing and conversely all of her healing is converted to damage. This means that her damage can only be reduced or increased by affecting her healing and vice versa."
passive,Magano,Nightmare Eater,,1,"Magano is able to passively sense people’s fears and anxieties through their nightmares. And although she is a good person(?) deep down, she sure does love the taste of nightmares. This does have a benefit however, and as a Bonus Action on her turn Magano can eat the nightmare of an adjacent target. This not only allows her to apply effects to her own kit based on the target’s fears and nightmares for a round, but also removes that fear or nightmare from the target for that round. For allies, this means that they become more clear headed and focused, this allows them to give themselves advantage on a single roll and a +4 to another roll in the next 2 rounds. For enemies, this means they become more reckless and antsy, and this allows Magano and her allies to give that enemy disadvantage on a single roll and also to make it so that a single one of their attacks (Magano and her ally’s choice) deals half the damage they dealt back to them in the next 2 rounds. This passive can not be used on the same target for 2 rounds after it has been used once. [DYLAXAPHI] Dark Evolution: Dream Sustenance - Consuming nightmares, wouldn’t you know it, is quite filling for Living Dreams like Magano. After eating a nightmare, Magano is able to heal from it! Typically, she gains 1 stamina per turn for an amount of turns depending on her roll quality, the contents of the nightmare, and/or GM discretion."
ability,Magano,Nightmare Brigade,2,1,"Magano, with a sword in all three of her hands, slashes in a line up to her movement...and nothing happens...yet. Every unit that was in that line gains a mark. As an anytime action that costs 0 stamina, Magano can figuratively sheathe one of her swords, thereby activating her slash. An activated slash will either deal 5 damage or heal 4 stamina (Magano’s choice). Once Magano activates the third slash, any other marks she left during the initial attack disappear. Don’t worry about that third hand. (Prof 26) The Nightmare Begins - Magano gains a +2 to targeting anyone with a mark on them, advantage on activating one of her marks per round, and she can also eat the nightmare of anyone that has a mark regardless of distance."
ability,Magano,Magano Grind,3,0,"Magano jumps into the air and a grind rail appears under her feet that she starts to grind on. While on this grind rail, she can make a basic attack as a Bonus Action and her movement is increased by 1.5x. The rail is not visibly connected to anything and can go up to 3 spaces in height (it can start that high as well). When it is summoned, up to 15 spaces of it can be placed at a time, but Magano needs to decide where it goes at the time of placing it, and it cannot go through units. If Magano still has rail left to travel and it is not her own turn she keeps moving a single space per turn until she runs out of rail. When Magano runs out of rail, she can spend 2 stamina to extend the rail another 10 spaces. The rail only lasts for 1 round after being placed or until Magano reaches the end of a set of placed rails. (Prof 18) The World Is My Grindspace - So long as there is a solid enough surface for it to be attached to, Magano can create rails up to the height of that surface, but the total she can place is reduced by a third rounded to her benefit. This cannot be used on ceilings and she must be within the range of her initial ability usage."
ability,Magano,Sound Sleep Tagging,1,1,"Magano rides up on her rollerblades, and with her sword starts to tag an adjacent target like she’s painting graffiti. This works surprisingly better than you might expect it to work considering she’s using a sword. This heals the target for 5 stamina, and, depending on what Magano decides to tag them with, also produces a simple extra effect that now affects that target. This not only rolls with advantage on those previously affected by her Nightmare Eater passive this combat, but is also considered a basic attack."
weapon,Retnue,Spool Hammer,,0,"7 damage 1 range. A large spool of thermally conductive chain-string acts as the head of this modified hammer.  The thread of this spool can get caught on anything Retnue swings the spool at.  The spool has 60ft of thread to work with. The chain-string can be used as its own weapon. (Prof 42) Bonk - Retnue can throw down the head of his hammer to get +1 extra movement, while the head becomes frozen over as a miniature glacier. The Spool Hammer basic attack cannot be used when this is active, and Retnue’s string is constantly attached to The Icicle Crash."
weapon,Retnue,The Icicle Crash,,0,"5 damage 2 range. While Retnue's Spool Hammer is very effective, you can never go wrong with the classic beam sword. Flipping the hammer around reveals its handle to be a beam-lance that constantly emits a blue light. The Icicle Crash can pass through all forms of DR. It has the chance to partially freeze enemies on rolls of 15+."
weapon,Retnue,Snowflake Shot,,0,"2 range 4 damage. Retnue holds the Icicle Crash up high, as a storm of blue energy orbs begin swirling around it. In an instant, he can fire them off at an enemy of his choice as a Bonus Action."
talent,Retnue,Contract List,,0,Retnue has access to constant updates on the names and a vague description of the abilities of bounties within the immediate area.
talent,Retnue,Living On The Edge,,0,"It took many years, but finally Retnue has reached peak edge, rendering him immune to emotion based effects."
passive,Retnue,Frozen Over,,1,"Retnue can either spend 3 stamina as a Bonus Action, or use his Movement Action to activate Frozen Over. Once he does, his posture loosens as he opens his mouth, allowing a cloud of frozen air to begin pouring out. This cloud envelopes Retnue’s body as he is coated by an invisible layer of ice, which stays on Retnue until he takes 10 or more damage post activating it. While this coat is on him, he is able to perfectly morph and manipulate the coat as he pleases, using it as modifiers on his actions that he can choose to roll separately or along with the base action. Along with this, he can use the coat to turn invisible, and he can spend his entire Movement Action to expend the coat, instead creating a 5x5 glacier in an area of his choice that shatters at the end of his next turn"
passive,Retnue,Black Ice,,1,"Once per Combat, Retnue may use a “Black Ice” Version of any of his abilities. The Black Ice Version must be called before being rolled."
passive,Retnue,Nuclear Winter,,0,"Cold spreads like an ever-expanding blanket. Whenever Retnue performs an attacking Main Action, Retnue can pay an additional 3 Stamina to cause either a 3x3 area including him or the area the attack occurred within/over to be overtaken by a sheet of ice. These areas, emanating a withering energy, continuously drain the heat and lifeforce of enemies standing within them, dealing 1 damage to them on entry and at the start of their turns, which increases by 1 every two times they have been affected by this within a combat (maximum 3). Along with this, the areas count as difficult terrain for enemies and decrease their rolls by 2, while having the inverse effects for Retnue. The roll modifiers are non-stacking with other roll modifiers. If an enemy unit ends their turn in one of these areas, their body is partially frozen over, cutting their next Movement Action’s range in half and inflicting the effects of Flash Freeze’s “Cold Stasis” until they leave the area. The effects of this Passive bypass ice resistances and immunities."
passive,Mera Mera No Mi,Flame Body,,2,"As Retnue’s body is made of fire, he naturally avoids most attacks. Any attack that deals 5 or less damage simply misses him by passing through his flame body. He is also immune to fire damage unless the source is significantly hotter than regular fire. Also, whenever he makes physical contact with someone they take 2 damage."
ability,Retnue,Flash Freeze,2!,1,"Retnue flash freezes something he touches for 1 round. If he targets his thread, then it will freeze beyond the thread itself, spurring forth fragmenting spikes of ice dealing 4 damage to enemies in contact with it. Once per Round. Black Ice - Retnue can selectively freeze anything/everything adjacent to him. Any empty spaces that are frozen over are difficult to walk over without slipping. As a 1 cost Bonus Action on his turn, he may turn these spaces into miniature glaciers that he can move telepathically. (Prof 57) Cold Stasis - Flash Freeze’s 1 Round of Effectiveness is now a minimum instead of a maximum. Along with this, if a unit is frozen, at the start of their turn they take 1d3-1 (minimum 1) damage, all timer based effects (such as charges, usage recharges, etc) are delayed variably, and while they remain frozen, they cannot be healed."
ability,Retnue,Crystal Copy,2!,1,"Retnue creates an ice double of himself.  This can be used in a range of 2 spaces and can block attacks. Once per round. Black Ice - Black Ice Crystal Copies are a fair bit tougher, can have up to 2 summoned at once, and melt in 2 rounds instead of one. When melted, they leave a 1x1 puddle that deals 2 damage. (Prof 25) Crystal Killshot - If a Crystal Copy of Retnue's survives, he can control it on his next turn. It has a 4 damage ice-based sabre attack, but otherwise can't do much without Retnue manipulating it. After it has one turn of life, it tragically melts unless something really big happens. Like it being created on a critical success, or it gets sentience, or something equally cool/weird. (Prof 35) Ice Sculptures - A Crystal Copy, as soon as it's summoned, can use a 1 or 2 cost ability (other than Crystal Copy) at instant speed, or simply attack. Using something with a Crystal Copy does not use up its once per round limitation."
ability,Retnue,Figure Skating Flurry,3,0,"With the elegance and refined nature expected from Retnue, he dashes forward while producing ice-tiles on the ground he moves across. The dash can go a maximum of 3 spaces, and at the end of it, Retnue performs a swift attack with The Icicle Crash. If this attack lands, he can follow up with another dash and a stronger attack. This continues until he misses or until the GM says so. If used more than thrice, it cannot be used again for the rest of combat. Black Ice - This is usable no matter how many times Figure Skating Flurry has been used prior. (Prof 52) Relentless Storm - Figure Skating Flurry can now be used thrice in a chain before losing its usage (increased from 2 times). The Icicle Crash also gains cleaving properties when using this ability. Along with this, if Retnue fails one of the initial three attacks made with Figure Skating Flurry, he can still attempt to make the others. Only failing after the first three locks him out from going for additional attacks. In this case, the increased damage from consecutive attacks from Figure Skating Flurry only applies if the previous attack successfully hit."
ability,Retnue,Glacial Skate,3⛯,0,"Coalescing his powers, Retnue creates a large 3x3 Ice Platform in front of him. After it's fully formed, Retnue winds back his hammer and slams into it, sending it careening around the arena like a hockey puck, dealing damage to everyone and everything it may run into. Retnue can choose to hop on the platform as well, allies can choose to do the same if it passes over them, while mooks would only be flattened and boss characters would need to roll. Anyone can interact with this ice sheet and send it flying at enemies, including the enemies themselves. While how long it lasts depends on the roll and environment, it usually lasts 3-4 rounds. Once per Combat. Black Ice - The platform may be either 2x2 or 4x4, deals slightly more damage, and gets everywhere it goes coated in a thin layer of ice. Retnue, while walking on this ice, can move 2 spaces while only taking one space of his movement action."
ability,Mera Mera No Mi,Fire Fist,4,1,"Retnue punches forwards as his fist becomes a massive travelling fireball. This causes a 3x10 area in front of him in a single cardinal direction (long end facing forwards) which deals 8 damage to everyone within. On a 16 or higher this inflicts a burn status, which deals 1d4 damage at the start of their turns and can be staved off with a roll."
